ToyId,Arrival_time,Duration
15181,2014 1 1 19 27,23
15182,2014 1 1 19 28,5
15183,2014 1 1 19 28,6
15184,2014 1 1 19 28,7
15185,2014 1 1 19 28,9
15186,2014 1 1 19 28,9
15187,2014 1 1 19 28,13
15188,2014 1 1 19 28,13
15189,2014 1 1 19 28,16
15190,2014 1 1 19 28,19
15191,2014 1 1 19 28,21
15192,2014 1 1 19 28,24
15193,2014 1 1 19 28,25
15194,2014 1 1 19 28,28
15195,2014 1 1 19 28,36
15196,2014 1 1 19 28,41
15197,2014 1 1 19 28,136
15198,2014 1 1 19 29,2
15199,2014 1 1 19 29,2
15200,2014 1 1 19 29,3
15201,2014 1 1 19 29,3
15202,2014 1 1 19 29,7
15203,2014 1 1 19 29,9
15204,2014 1 1 19 29,11
15205,2014 1 1 19 29,15
15206,2014 1 1 19 29,15
15207,2014 1 1 19 29,15
15208,2014 1 1 19 29,150
15209,2014 1 1 19 29,300
15210,2014 1 1 19 30,3
15211,2014 1 1 19 30,3
15212,2014 1 1 19 30,3
15213,2014 1 1 19 30,5
15214,2014 1 1 19 30,6
15215,2014 1 1 19 30,6
15216,2014 1 1 19 30,7
15217,2014 1 1 19 30,8
15218,2014 1 1 19 30,10
15219,2014 1 1 19 30,19
15220,2014 1 1 19 30,24
15221,2014 1 1 19 30,85
15222,2014 1 1 19 31,2
15223,2014 1 1 19 31,2
15224,2014 1 1 19 31,3
15225,2014 1 1 19 31,3
15226,2014 1 1 19 31,4
15227,2014 1 1 19 31,8
15228,2014 1 1 19 31,8
15229,2014 1 1 19 31,21
15230,2014 1 1 19 31,27
15231,2014 1 1 19 31,28
15232,2014 1 1 19 31,39
15233,2014 1 1 19 32,1
15234,2014 1 1 19 32,3
15235,2014 1 1 19 32,4
15236,2014 1 1 19 32,5
15237,2014 1 1 19 32,6
15238,2014 1 1 19 32,6
15239,2014 1 1 19 32,7
15240,2014 1 1 19 32,8
15241,2014 1 1 19 32,10
15242,2014 1 1 19 32,12
15243,2014 1 1 19 32,13
15244,2014 1 1 19 32,13
15245,2014 1 1 19 32,13
15246,2014 1 1 19 32,20
15247,2014 1 1 19 32,21
15248,2014 1 1 19 32,24
15249,2014 1 1 19 32,28
15250,2014 1 1 19 32,28
15251,2014 1 1 19 32,76
15252,2014 1 1 19 32,107
15253,2014 1 1 19 33,5
15254,2014 1 1 19 33,6
15255,2014 1 1 19 33,7
15256,2014 1 1 19 33,8
15257,2014 1 1 19 33,10
15258,2014 1 1 19 33,15
15259,2014 1 1 19 33,107
15260,2014 1 1 19 34,13
15261,2014 1 1 19 34,14
15262,2014 1 1 19 34,21
15263,2014 1 1 19 34,24
15264,2014 1 1 19 34,46
15265,2014 1 1 19 34,50
15266,2014 1 1 19 34,52
15267,2014 1 1 19 34,488
15268,2014 1 1 19 35,2
15269,2014 1 1 19 35,2
15270,2014 1 1 19 35,3
15271,2014 1 1 19 35,3
15272,2014 1 1 19 35,4
15273,2014 1 1 19 35,4
15274,2014 1 1 19 35,5
15275,2014 1 1 19 35,9
15276,2014 1 1 19 35,9
15277,2014 1 1 19 36,2
15278,2014 1 1 19 36,3
15279,2014 1 1 19 36,3
15280,2014 1 1 19 36,3
15281,2014 1 1 19 36,4
15282,2014 1 1 19 36,4
15283,2014 1 1 19 36,5
15284,2014 1 1 19 36,5
15285,2014 1 1 19 36,6
15286,2014 1 1 19 36,10
15287,2014 1 1 19 36,11
15288,2014 1 1 19 36,12
15289,2014 1 1 19 36,13
15290,2014 1 1 19 36,15
15291,2014 1 1 19 36,19
15292,2014 1 1 19 36,30
15293,2014 1 1 19 36,162
15294,2014 1 1 19 36,225
15295,2014 1 1 19 37,8
15296,2014 1 1 19 37,10
15297,2014 1 1 19 37,10
15298,2014 1 1 19 37,13
15299,2014 1 1 19 37,14
15300,2014 1 1 19 37,14
15301,2014 1 1 19 37,19
15302,2014 1 1 19 37,25
15303,2014 1 1 19 37,26
15304,2014 1 1 19 37,31
15305,2014 1 1 19 37,33
15306,2014 1 1 19 37,52
15307,2014 1 1 19 37,88
15308,2014 1 1 19 37,302
15309,2014 1 1 19 38,1
15310,2014 1 1 19 38,2
15311,2014 1 1 19 38,4
15312,2014 1 1 19 38,5
15313,2014 1 1 19 38,5
15314,2014 1 1 19 38,5
15315,2014 1 1 19 38,5
15316,2014 1 1 19 38,7
15317,2014 1 1 19 38,8
15318,2014 1 1 19 38,8
15319,2014 1 1 19 38,11
15320,2014 1 1 19 38,18
15321,2014 1 1 19 38,25
15322,2014 1 1 19 38,26
15323,2014 1 1 19 38,34
15324,2014 1 1 19 38,36
15325,2014 1 1 19 38,41
15326,2014 1 1 19 39,11
15327,2014 1 1 19 39,11
15328,2014 1 1 19 39,12
15329,2014 1 1 19 39,21
15330,2014 1 1 19 39,22
15331,2014 1 1 19 39,74
15332,2014 1 1 19 39,75
15333,2014 1 1 19 40,4
15334,2014 1 1 19 40,11
15335,2014 1 1 19 40,12
15336,2014 1 1 19 40,14
15337,2014 1 1 19 40,18
15338,2014 1 1 19 40,20
15339,2014 1 1 19 40,25
15340,2014 1 1 19 40,26
15341,2014 1 1 19 40,53
15342,2014 1 1 19 41,1
15343,2014 1 1 19 41,3
15344,2014 1 1 19 41,3
15345,2014 1 1 19 41,4
15346,2014 1 1 19 41,7
15347,2014 1 1 19 41,13
15348,2014 1 1 19 41,18
15349,2014 1 1 19 41,19
15350,2014 1 1 19 41,31
15351,2014 1 1 19 41,52
15352,2014 1 1 19 42,2
15353,2014 1 1 19 42,3
15354,2014 1 1 19 42,4
15355,2014 1 1 19 42,4
15356,2014 1 1 19 42,4
15357,2014 1 1 19 42,5
15358,2014 1 1 19 42,5
15359,2014 1 1 19 42,5
15360,2014 1 1 19 42,7
15361,2014 1 1 19 42,11
15362,2014 1 1 19 42,12
15363,2014 1 1 19 42,21
15364,2014 1 1 19 42,23
15365,2014 1 1 19 42,29
15366,2014 1 1 19 42,33
15367,2014 1 1 19 42,39
15368,2014 1 1 19 42,87
15369,2014 1 1 19 43,2
15370,2014 1 1 19 43,2
15371,2014 1 1 19 43,3
15372,2014 1 1 19 43,4
15373,2014 1 1 19 43,6
15374,2014 1 1 19 43,7
15375,2014 1 1 19 43,13
15376,2014 1 1 19 43,23
15377,2014 1 1 19 43,57
15378,2014 1 1 19 43,59
15379,2014 1 1 19 43,68
15380,2014 1 1 19 43,78
15381,2014 1 1 19 43,91
15382,2014 1 1 19 43,160
15383,2014 1 1 19 44,3
15384,2014 1 1 19 44,4
15385,2014 1 1 19 44,4
15386,2014 1 1 19 44,7
15387,2014 1 1 19 44,8
15388,2014 1 1 19 44,9
15389,2014 1 1 19 44,9
15390,2014 1 1 19 44,12
15391,2014 1 1 19 44,15
15392,2014 1 1 19 44,16
15393,2014 1 1 19 44,38
15394,2014 1 1 19 44,38
15395,2014 1 1 19 44,103
15396,2014 1 1 19 45,1
15397,2014 1 1 19 45,2
15398,2014 1 1 19 45,3
15399,2014 1 1 19 45,4
15400,2014 1 1 19 45,4
15401,2014 1 1 19 45,6
15402,2014 1 1 19 45,10
15403,2014 1 1 19 45,10
15404,2014 1 1 19 45,12
15405,2014 1 1 19 45,29
15406,2014 1 1 19 45,41
15407,2014 1 1 19 45,43
15408,2014 1 1 19 45,95
15409,2014 1 1 19 45,175
15410,2014 1 1 19 45,190
15411,2014 1 1 19 46,2
15412,2014 1 1 19 46,6
15413,2014 1 1 19 46,7
15414,2014 1 1 19 46,10
15415,2014 1 1 19 46,11
15416,2014 1 1 19 46,11
15417,2014 1 1 19 46,16
15418,2014 1 1 19 46,24
15419,2014 1 1 19 46,26
15420,2014 1 1 19 46,26
15421,2014 1 1 19 46,40
15422,2014 1 1 19 46,69
15423,2014 1 1 19 46,196
15424,2014 1 1 19 47,4
15425,2014 1 1 19 47,5
15426,2014 1 1 19 47,7
15427,2014 1 1 19 47,7
15428,2014 1 1 19 47,8
15429,2014 1 1 19 47,9
15430,2014 1 1 19 47,14
15431,2014 1 1 19 47,16
15432,2014 1 1 19 47,18
15433,2014 1 1 19 47,19
15434,2014 1 1 19 47,23
15435,2014 1 1 19 47,64
15436,2014 1 1 19 47,65
15437,2014 1 1 19 47,105
15438,2014 1 1 19 47,181
15439,2014 1 1 19 48,2
15440,2014 1 1 19 48,3
15441,2014 1 1 19 48,3
15442,2014 1 1 19 48,14
15443,2014 1 1 19 48,14
15444,2014 1 1 19 48,17
15445,2014 1 1 19 48,40
15446,2014 1 1 19 48,61
15447,2014 1 1 19 48,75
15448,2014 1 1 19 48,569
15449,2014 1 1 19 49,1
15450,2014 1 1 19 49,4
15451,2014 1 1 19 49,14
15452,2014 1 1 19 49,26
15453,2014 1 1 19 49,28
15454,2014 1 1 19 49,31
15455,2014 1 1 19 49,70
15456,2014 1 1 19 50,2
15457,2014 1 1 19 50,5
15458,2014 1 1 19 50,6
15459,2014 1 1 19 50,8
15460,2014 1 1 19 50,12
15461,2014 1 1 19 50,13
15462,2014 1 1 19 50,24
15463,2014 1 1 19 50,29
15464,2014 1 1 19 50,31
15465,2014 1 1 19 50,91
15466,2014 1 1 19 50,104
15467,2014 1 1 19 50,220
15468,2014 1 1 19 51,1
15469,2014 1 1 19 51,2
15470,2014 1 1 19 51,3
15471,2014 1 1 19 51,5
15472,2014 1 1 19 51,5
15473,2014 1 1 19 51,6
15474,2014 1 1 19 51,9
15475,2014 1 1 19 51,16
15476,2014 1 1 19 51,17
15477,2014 1 1 19 51,25
15478,2014 1 1 19 51,52
15479,2014 1 1 19 51,63
15480,2014 1 1 19 51,198
15481,2014 1 1 19 52,1
15482,2014 1 1 19 52,3
15483,2014 1 1 19 52,3
15484,2014 1 1 19 52,5
15485,2014 1 1 19 52,5
15486,2014 1 1 19 52,5
15487,2014 1 1 19 52,6
15488,2014 1 1 19 52,9
15489,2014 1 1 19 52,10
15490,2014 1 1 19 52,10
15491,2014 1 1 19 52,13
15492,2014 1 1 19 52,30
15493,2014 1 1 19 52,38
15494,2014 1 1 19 52,83
15495,2014 1 1 19 53,5
15496,2014 1 1 19 53,6
15497,2014 1 1 19 53,6
15498,2014 1 1 19 53,7
15499,2014 1 1 19 53,7
15500,2014 1 1 19 53,8
15501,2014 1 1 19 53,16
15502,2014 1 1 19 53,22
15503,2014 1 1 19 53,129
15504,2014 1 1 19 53,732
15505,2014 1 1 19 54,2
15506,2014 1 1 19 54,6
15507,2014 1 1 19 54,9
15508,2014 1 1 19 54,9
15509,2014 1 1 19 54,11
15510,2014 1 1 19 54,11
15511,2014 1 1 19 54,12
15512,2014 1 1 19 54,12
15513,2014 1 1 19 54,20
15514,2014 1 1 19 54,21
15515,2014 1 1 19 54,23
15516,2014 1 1 19 54,29
15517,2014 1 1 19 54,35
15518,2014 1 1 19 54,38
15519,2014 1 1 19 54,49
15520,2014 1 1 19 54,60
15521,2014 1 1 19 55,2
15522,2014 1 1 19 55,4
15523,2014 1 1 19 55,5
15524,2014 1 1 19 55,6
15525,2014 1 1 19 55,8
15526,2014 1 1 19 55,9
15527,2014 1 1 19 55,11
15528,2014 1 1 19 55,13
15529,2014 1 1 19 55,16
15530,2014 1 1 19 55,18
15531,2014 1 1 19 55,22
15532,2014 1 1 19 55,27
15533,2014 1 1 19 55,31
15534,2014 1 1 19 56,4
15535,2014 1 1 19 56,5
15536,2014 1 1 19 56,5
15537,2014 1 1 19 56,6
15538,2014 1 1 19 56,6
15539,2014 1 1 19 56,6
15540,2014 1 1 19 56,10
15541,2014 1 1 19 56,12
15542,2014 1 1 19 56,14
15543,2014 1 1 19 56,20
15544,2014 1 1 19 56,35
15545,2014 1 1 19 56,35
15546,2014 1 1 19 56,51
15547,2014 1 1 19 57,1
15548,2014 1 1 19 57,2
15549,2014 1 1 19 57,2
15550,2014 1 1 19 57,3
15551,2014 1 1 19 57,5
15552,2014 1 1 19 57,6
15553,2014 1 1 19 57,8
15554,2014 1 1 19 57,14
15555,2014 1 1 19 57,17
15556,2014 1 1 19 57,21
15557,2014 1 1 19 57,25
15558,2014 1 1 19 57,26
15559,2014 1 1 19 57,86
15560,2014 1 1 19 58,6
15561,2014 1 1 19 58,7
15562,2014 1 1 19 58,7
15563,2014 1 1 19 58,7
15564,2014 1 1 19 58,8
15565,2014 1 1 19 58,11
15566,2014 1 1 19 58,12
15567,2014 1 1 19 58,13
15568,2014 1 1 19 58,17
15569,2014 1 1 19 58,18
15570,2014 1 1 19 58,20
15571,2014 1 1 19 58,20
15572,2014 1 1 19 58,26
15573,2014 1 1 19 58,36
15574,2014 1 1 19 58,36
15575,2014 1 1 19 58,80
15576,2014 1 1 19 58,87
15577,2014 1 1 19 59,3
15578,2014 1 1 19 59,6
15579,2014 1 1 19 59,9
15580,2014 1 1 19 59,10
15581,2014 1 1 19 59,12
15582,2014 1 1 19 59,12
15583,2014 1 1 19 59,15
15584,2014 1 1 19 59,29
15585,2014 1 1 19 59,34
15586,2014 1 1 19 59,62
15587,2014 1 1 19 59,90
15588,2014 1 1 20 0,2
15589,2014 1 1 20 0,3
15590,2014 1 1 20 0,3
15591,2014 1 1 20 0,4
15592,2014 1 1 20 0,5
15593,2014 1 1 20 0,6
15594,2014 1 1 20 0,9
15595,2014 1 1 20 0,10
15596,2014 1 1 20 0,10
15597,2014 1 1 20 0,12
15598,2014 1 1 20 0,15
15599,2014 1 1 20 0,25
15600,2014 1 1 20 0,29
15601,2014 1 1 20 0,55
15602,2014 1 1 20 0,108
15603,2014 1 1 20 1,2
15604,2014 1 1 20 1,4
15605,2014 1 1 20 1,8
15606,2014 1 1 20 1,8
15607,2014 1 1 20 1,16
15608,2014 1 1 20 1,22
15609,2014 1 1 20 1,22
15610,2014 1 1 20 1,53
15611,2014 1 1 20 1,61
15612,2014 1 1 20 2,3
15613,2014 1 1 20 2,3
15614,2014 1 1 20 2,3
15615,2014 1 1 20 2,3
15616,2014 1 1 20 2,3
15617,2014 1 1 20 2,4
15618,2014 1 1 20 2,5
15619,2014 1 1 20 2,8
15620,2014 1 1 20 2,9
15621,2014 1 1 20 2,10
15622,2014 1 1 20 2,11
15623,2014 1 1 20 2,13
15624,2014 1 1 20 2,14
15625,2014 1 1 20 2,21
15626,2014 1 1 20 2,22
15627,2014 1 1 20 2,42
15628,2014 1 1 20 2,92
15629,2014 1 1 20 2,172
15630,2014 1 1 20 3,2
15631,2014 1 1 20 3,3
15632,2014 1 1 20 3,4
15633,2014 1 1 20 3,5
15634,2014 1 1 20 3,9
15635,2014 1 1 20 3,9
15636,2014 1 1 20 3,11
15637,2014 1 1 20 3,11
15638,2014 1 1 20 3,15
15639,2014 1 1 20 3,17
15640,2014 1 1 20 3,30
15641,2014 1 1 20 3,83
15642,2014 1 1 20 3,92
15643,2014 1 1 20 4,1
15644,2014 1 1 20 4,3
15645,2014 1 1 20 4,3
15646,2014 1 1 20 4,4
15647,2014 1 1 20 4,5
15648,2014 1 1 20 4,5
15649,2014 1 1 20 4,5
15650,2014 1 1 20 4,6
15651,2014 1 1 20 4,8
15652,2014 1 1 20 4,10
15653,2014 1 1 20 4,10
15654,2014 1 1 20 4,12
15655,2014 1 1 20 4,13
15656,2014 1 1 20 4,13
15657,2014 1 1 20 4,14
15658,2014 1 1 20 4,25
15659,2014 1 1 20 4,42
15660,2014 1 1 20 4,47
15661,2014 1 1 20 4,309
15662,2014 1 1 20 4,696
15663,2014 1 1 20 5,1
15664,2014 1 1 20 5,5
15665,2014 1 1 20 5,7
15666,2014 1 1 20 5,8
15667,2014 1 1 20 5,9
15668,2014 1 1 20 5,10
15669,2014 1 1 20 5,11
15670,2014 1 1 20 5,12
15671,2014 1 1 20 5,15
15672,2014 1 1 20 5,16
15673,2014 1 1 20 5,16
15674,2014 1 1 20 5,27
15675,2014 1 1 20 5,51
15676,2014 1 1 20 6,2
15677,2014 1 1 20 6,2
15678,2014 1 1 20 6,5
15679,2014 1 1 20 6,5
15680,2014 1 1 20 6,7
15681,2014 1 1 20 6,8
15682,2014 1 1 20 6,11
15683,2014 1 1 20 6,14
15684,2014 1 1 20 6,15
15685,2014 1 1 20 6,15
15686,2014 1 1 20 6,23
15687,2014 1 1 20 6,28
15688,2014 1 1 20 6,33
15689,2014 1 1 20 6,50
15690,2014 1 1 20 6,99
15691,2014 1 1 20 7,2
15692,2014 1 1 20 7,3
15693,2014 1 1 20 7,7
15694,2014 1 1 20 7,8
15695,2014 1 1 20 7,17
15696,2014 1 1 20 7,20
15697,2014 1 1 20 7,27
15698,2014 1 1 20 7,29
15699,2014 1 1 20 7,31
15700,2014 1 1 20 7,45
15701,2014 1 1 20 7,186
15702,2014 1 1 20 7,218
15703,2014 1 1 20 8,3
15704,2014 1 1 20 8,3
15705,2014 1 1 20 8,3
15706,2014 1 1 20 8,5
15707,2014 1 1 20 8,7
15708,2014 1 1 20 8,8
15709,2014 1 1 20 8,9
15710,2014 1 1 20 8,12
15711,2014 1 1 20 8,13
15712,2014 1 1 20 8,14
15713,2014 1 1 20 8,16
15714,2014 1 1 20 8,18
15715,2014 1 1 20 8,25
15716,2014 1 1 20 8,57
15717,2014 1 1 20 8,74
15718,2014 1 1 20 9,4
15719,2014 1 1 20 9,5
15720,2014 1 1 20 9,6
15721,2014 1 1 20 9,6
15722,2014 1 1 20 9,8
15723,2014 1 1 20 9,16
15724,2014 1 1 20 9,51
15725,2014 1 1 20 9,51
15726,2014 1 1 20 9,154
15727,2014 1 1 20 10,2
15728,2014 1 1 20 10,2
15729,2014 1 1 20 10,3
15730,2014 1 1 20 10,4
15731,2014 1 1 20 10,12
15732,2014 1 1 20 10,15
15733,2014 1 1 20 10,62
15734,2014 1 1 20 11,1
15735,2014 1 1 20 11,2
15736,2014 1 1 20 11,3
15737,2014 1 1 20 11,3
15738,2014 1 1 20 11,5
15739,2014 1 1 20 11,5
15740,2014 1 1 20 11,6
15741,2014 1 1 20 11,9
15742,2014 1 1 20 11,22
15743,2014 1 1 20 11,26
15744,2014 1 1 20 11,33
15745,2014 1 1 20 11,70
15746,2014 1 1 20 12,8
15747,2014 1 1 20 12,12
15748,2014 1 1 20 12,14
15749,2014 1 1 20 12,30
15750,2014 1 1 20 12,45
15751,2014 1 1 20 12,80
15752,2014 1 1 20 13,2
15753,2014 1 1 20 13,3
15754,2014 1 1 20 13,3
15755,2014 1 1 20 13,5
15756,2014 1 1 20 13,9
15757,2014 1 1 20 13,14
15758,2014 1 1 20 13,58
15759,2014 1 1 20 14,2
15760,2014 1 1 20 14,4
15761,2014 1 1 20 14,5
15762,2014 1 1 20 14,6
15763,2014 1 1 20 14,6
15764,2014 1 1 20 14,8
15765,2014 1 1 20 14,11
15766,2014 1 1 20 14,12
15767,2014 1 1 20 14,13
15768,2014 1 1 20 14,15
15769,2014 1 1 20 14,18
15770,2014 1 1 20 14,22
15771,2014 1 1 20 14,33
15772,2014 1 1 20 14,41
15773,2014 1 1 20 14,54
15774,2014 1 1 20 14,68
15775,2014 1 1 20 15,3
15776,2014 1 1 20 15,4
15777,2014 1 1 20 15,5
15778,2014 1 1 20 15,7
15779,2014 1 1 20 15,12
15780,2014 1 1 20 15,15
15781,2014 1 1 20 15,19
15782,2014 1 1 20 15,35
15783,2014 1 1 20 15,50
15784,2014 1 1 20 15,54
15785,2014 1 1 20 16,4
15786,2014 1 1 20 16,4
15787,2014 1 1 20 16,5
15788,2014 1 1 20 16,8
15789,2014 1 1 20 16,10
15790,2014 1 1 20 16,12
15791,2014 1 1 20 16,12
15792,2014 1 1 20 16,13
15793,2014 1 1 20 16,15
15794,2014 1 1 20 16,15
15795,2014 1 1 20 16,24
15796,2014 1 1 20 16,27
15797,2014 1 1 20 16,28
15798,2014 1 1 20 16,32
15799,2014 1 1 20 16,45
15800,2014 1 1 20 16,76
15801,2014 1 1 20 17,2
15802,2014 1 1 20 17,4
15803,2014 1 1 20 17,4
15804,2014 1 1 20 17,5
15805,2014 1 1 20 17,9
15806,2014 1 1 20 17,10
15807,2014 1 1 20 17,10
15808,2014 1 1 20 17,13
15809,2014 1 1 20 17,16
15810,2014 1 1 20 17,17
15811,2014 1 1 20 17,21
15812,2014 1 1 20 17,25
15813,2014 1 1 20 17,25
15814,2014 1 1 20 17,27
15815,2014 1 1 20 17,74
15816,2014 1 1 20 18,1
15817,2014 1 1 20 18,1
15818,2014 1 1 20 18,2
15819,2014 1 1 20 18,7
15820,2014 1 1 20 18,7
15821,2014 1 1 20 18,18
15822,2014 1 1 20 18,23
15823,2014 1 1 20 18,25
15824,2014 1 1 20 18,31
15825,2014 1 1 20 18,33
15826,2014 1 1 20 18,55
15827,2014 1 1 20 19,2
15828,2014 1 1 20 19,3
15829,2014 1 1 20 19,4
15830,2014 1 1 20 19,5
15831,2014 1 1 20 19,5
15832,2014 1 1 20 19,7
15833,2014 1 1 20 19,7
15834,2014 1 1 20 19,8
15835,2014 1 1 20 19,10
15836,2014 1 1 20 19,10
15837,2014 1 1 20 19,10
15838,2014 1 1 20 19,19
15839,2014 1 1 20 19,20
15840,2014 1 1 20 19,33
15841,2014 1 1 20 19,55
15842,2014 1 1 20 19,57
15843,2014 1 1 20 19,60
15844,2014 1 1 20 20,1
15845,2014 1 1 20 20,2
15846,2014 1 1 20 20,4
15847,2014 1 1 20 20,4
15848,2014 1 1 20 20,5
15849,2014 1 1 20 20,6
15850,2014 1 1 20 20,8
15851,2014 1 1 20 20,9
15852,2014 1 1 20 20,15
15853,2014 1 1 20 20,18
15854,2014 1 1 20 20,21
15855,2014 1 1 20 20,27
15856,2014 1 1 20 20,62
15857,2014 1 1 20 21,1
15858,2014 1 1 20 21,3
15859,2014 1 1 20 21,5
15860,2014 1 1 20 21,6
15861,2014 1 1 20 21,8
15862,2014 1 1 20 21,12
15863,2014 1 1 20 21,13
15864,2014 1 1 20 21,13
15865,2014 1 1 20 21,17
15866,2014 1 1 20 21,23
15867,2014 1 1 20 21,35
15868,2014 1 1 20 21,51
15869,2014 1 1 20 21,133
15870,2014 1 1 20 22,1
15871,2014 1 1 20 22,2
15872,2014 1 1 20 22,5
15873,2014 1 1 20 22,5
15874,2014 1 1 20 22,7
15875,2014 1 1 20 22,7
15876,2014 1 1 20 22,8
15877,2014 1 1 20 22,8
15878,2014 1 1 20 22,8
15879,2014 1 1 20 22,9
15880,2014 1 1 20 22,37
15881,2014 1 1 20 23,1
15882,2014 1 1 20 23,1
15883,2014 1 1 20 23,1
15884,2014 1 1 20 23,2
15885,2014 1 1 20 23,4
15886,2014 1 1 20 23,5
15887,2014 1 1 20 23,8
15888,2014 1 1 20 23,9
15889,2014 1 1 20 23,9
15890,2014 1 1 20 23,10
15891,2014 1 1 20 23,20
15892,2014 1 1 20 23,24
15893,2014 1 1 20 23,41
15894,2014 1 1 20 23,246
15895,2014 1 1 20 24,5
15896,2014 1 1 20 24,6
15897,2014 1 1 20 24,13
15898,2014 1 1 20 24,15
15899,2014 1 1 20 24,18
15900,2014 1 1 20 24,23
15901,2014 1 1 20 24,23
15902,2014 1 1 20 24,29
15903,2014 1 1 20 24,39
15904,2014 1 1 20 24,54
15905,2014 1 1 20 24,101
15906,2014 1 1 20 24,119
15907,2014 1 1 20 25,2
15908,2014 1 1 20 25,2
15909,2014 1 1 20 25,3
15910,2014 1 1 20 25,6
15911,2014 1 1 20 25,6
15912,2014 1 1 20 25,8
15913,2014 1 1 20 25,8
15914,2014 1 1 20 25,9
15915,2014 1 1 20 25,22
15916,2014 1 1 20 25,25
15917,2014 1 1 20 25,30
15918,2014 1 1 20 25,41
15919,2014 1 1 20 25,41
15920,2014 1 1 20 25,53
15921,2014 1 1 20 25,86
15922,2014 1 1 20 25,158
15923,2014 1 1 20 25,167
15924,2014 1 1 20 26,3
15925,2014 1 1 20 26,7
15926,2014 1 1 20 26,14
15927,2014 1 1 20 26,16
15928,2014 1 1 20 26,20
15929,2014 1 1 20 26,25
15930,2014 1 1 20 26,36
15931,2014 1 1 20 26,128
15932,2014 1 1 20 27,1
15933,2014 1 1 20 27,2
15934,2014 1 1 20 27,2
15935,2014 1 1 20 27,4
15936,2014 1 1 20 27,7
15937,2014 1 1 20 27,10
15938,2014 1 1 20 27,18
15939,2014 1 1 20 27,19
15940,2014 1 1 20 27,20
15941,2014 1 1 20 27,27
15942,2014 1 1 20 27,37
15943,2014 1 1 20 27,39
15944,2014 1 1 20 27,51
15945,2014 1 1 20 27,74
15946,2014 1 1 20 27,80
15947,2014 1 1 20 28,2
15948,2014 1 1 20 28,3
15949,2014 1 1 20 28,4
15950,2014 1 1 20 28,4
15951,2014 1 1 20 28,6
15952,2014 1 1 20 28,6
15953,2014 1 1 20 28,6
15954,2014 1 1 20 28,8
15955,2014 1 1 20 28,13
15956,2014 1 1 20 28,18
15957,2014 1 1 20 28,19
15958,2014 1 1 20 28,26
15959,2014 1 1 20 28,31
15960,2014 1 1 20 28,77
15961,2014 1 1 20 28,116
15962,2014 1 1 20 29,1
15963,2014 1 1 20 29,3
15964,2014 1 1 20 29,4
15965,2014 1 1 20 29,5
15966,2014 1 1 20 29,5
15967,2014 1 1 20 29,7
15968,2014 1 1 20 29,13
15969,2014 1 1 20 29,14
15970,2014 1 1 20 29,24
15971,2014 1 1 20 29,28
15972,2014 1 1 20 29,31
15973,2014 1 1 20 29,31
15974,2014 1 1 20 29,53
15975,2014 1 1 20 29,80
15976,2014 1 1 20 30,1
15977,2014 1 1 20 30,16
15978,2014 1 1 20 30,18
15979,2014 1 1 20 30,24
15980,2014 1 1 20 30,34
15981,2014 1 1 20 30,101
15982,2014 1 1 20 30,606
15983,2014 1 1 20 31,1
15984,2014 1 1 20 31,4
15985,2014 1 1 20 31,5
15986,2014 1 1 20 31,5
15987,2014 1 1 20 31,6
15988,2014 1 1 20 31,7
15989,2014 1 1 20 31,13
15990,2014 1 1 20 31,17
15991,2014 1 1 20 31,19
15992,2014 1 1 20 31,27
15993,2014 1 1 20 31,49
15994,2014 1 1 20 31,113
15995,2014 1 1 20 32,2
15996,2014 1 1 20 32,5
15997,2014 1 1 20 32,6
15998,2014 1 1 20 32,8
15999,2014 1 1 20 32,14
16000,2014 1 1 20 32,16
16001,2014 1 1 20 32,18
16002,2014 1 1 20 32,19
16003,2014 1 1 20 33,2
16004,2014 1 1 20 33,3
16005,2014 1 1 20 33,3
16006,2014 1 1 20 33,7
16007,2014 1 1 20 33,11
16008,2014 1 1 20 33,11
16009,2014 1 1 20 33,17
16010,2014 1 1 20 33,19
16011,2014 1 1 20 33,35
16012,2014 1 1 20 33,40
16013,2014 1 1 20 33,43
16014,2014 1 1 20 34,1
16015,2014 1 1 20 34,2
16016,2014 1 1 20 34,4
16017,2014 1 1 20 34,5
16018,2014 1 1 20 34,6
16019,2014 1 1 20 34,7
16020,2014 1 1 20 34,8
16021,2014 1 1 20 34,10
16022,2014 1 1 20 34,16
16023,2014 1 1 20 34,19
16024,2014 1 1 20 34,21
16025,2014 1 1 20 34,23
16026,2014 1 1 20 34,28
16027,2014 1 1 20 34,71
16028,2014 1 1 20 34,150
16029,2014 1 1 20 35,1
16030,2014 1 1 20 35,2
16031,2014 1 1 20 35,2
16032,2014 1 1 20 35,3
16033,2014 1 1 20 35,8
16034,2014 1 1 20 35,11
16035,2014 1 1 20 35,12
16036,2014 1 1 20 35,13
16037,2014 1 1 20 35,23
16038,2014 1 1 20 35,23
16039,2014 1 1 20 35,24
16040,2014 1 1 20 35,24
16041,2014 1 1 20 35,37
16042,2014 1 1 20 36,4
16043,2014 1 1 20 36,5
16044,2014 1 1 20 36,5
16045,2014 1 1 20 36,5
16046,2014 1 1 20 36,7
16047,2014 1 1 20 36,7
16048,2014 1 1 20 36,8
16049,2014 1 1 20 36,10
16050,2014 1 1 20 36,12
16051,2014 1 1 20 36,13
16052,2014 1 1 20 36,22
16053,2014 1 1 20 36,23
16054,2014 1 1 20 36,34
